circuit,vector_seed,vectors,method,method_ratio,loss_rows,random_mean,random_p05,random_p95,gate,random_passed,chosen_family
int2float,7089,128,cache_structural_only,0.39630664083062406,3,0.18880951961952508,0.1085154331032469,0.2876708654777445,0.5,False,pdom_dist
int2float,7089,128,structural_family_only,0.5391301338107022,3,0.18880951961952508,0.1085154331032469,0.2876708654777445,0.5,True,pdom_dist
log2,7089,128,segr_structure_derived_selector,0.6610079825692738,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,True,sink_reach_near_pr
log2,7089,128,no_gnn,0.613429674025419,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,True,sink_reach_near_pr
log2,7089,128,gnn_only,0.3837033023691652,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,False,sink_reach_near_pr
log2,7089,128,shuffled_gnn,0.24387398053185738,1,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,False,sink_reach_near_pr
log2,7089,128,pure_static_proximity,0.2398568829235646,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,False,sink_reach_near_pr
log2,7089,128,cache_structural_only,0.5664167338232644,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,True,sink_reach_near_pr
log2,7089,128,structural_family_only,0.40886138757186274,0,0.24507738834664486,0.23767740806411156,0.25320973163750166,0.5,False,sink_reach_near_pr
max,7089,128,segr_structure_derived_selector,0.5035551550705171,0,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,True,pdom_dist
max,7089,128,no_gnn,0.39714184060930763,1,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,False,pdom_dist
max,7089,128,gnn_only,0.036818868030206564,3,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,False,pdom_dist
max,7089,128,shuffled_gnn,0.19746235336898055,3,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,False,pdom_dist
max,7089,128,pure_static_proximity,0.44784253998477364,0,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,False,pdom_dist
max,7089,128,cache_structural_only,0.38400372476198175,3,0.20065510660425123,0.16967965432176027,0.2327360263429101,0.5,False,pdom_dist
