circuit,load_seconds,gnn_seconds,rank_seconds,total_seconds,runtime_no_fi,gnn_nonrandom,gnn_struct_agree,train_nodes,device,epochs,hidden,layers,gnn_reliable,effective_gnn_weight,effective_struct_weight,residual_step,chosen_family,family_reason,family_selector_mode,adaptive_parameter_mode,frontier_metric_mode,structural_effective_dim,structural_active_features,frontier_fraction,core_fraction,tail_quantile,family_peer_frontier_overlap,family_gnn_frontier_overlap,family_cache_frontier_overlap,family_static_core_overlap,family_tail_separation,family_frontier_mean,family_peer_frontier_overlap_pct,family_gnn_frontier_overlap_pct,family_cache_frontier_overlap_pct,family_static_core_overlap_pct,family_tail_separation_pct,family_frontier_mean_pct,distance_guard_active,distance_guard_mode,final_score_mean
log2,0.6282481999987795,0.6651081999989401,7.8409097000003385,10.053447199999937,True,0.7744298267867736,0.892363523355294,8192,cuda,30,64,1,True,0.5177525776153237,0.4822474223846764,0.1009523214787523,sink_reach_near_pr,relative-sink-gnn-frontier,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.482178349896464,6.0,0.18240924249005616,0.08709148817645887,0.9695984595849907,0.2762137801717868,0.17612721417069244,0.18459199189052206,0.056818181818181816,0.027679610216271733,0.02705944860761199,0.9137931034482759,0.5689655172413793,0.5344827586206896,0.5344827586206896,0.43103448275862066,0.25862068965517243,False,auto_runtime_visible,0.49996885747695313
max,0.06289660000038566,0.2847652999989805,0.6045149999990826,1.0236003999998502,True,0.7343321369787856,0.9766825164594002,6242,cuda,30,64,1,True,0.5593650097105122,0.44063499028948777,0.1714216044867106,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.474128557914539,6.0,0.2235072119756245,0.09547333646619914,0.9627487980040625,0.2725743143697632,0.137546468401487,0.022556390977443608,0.9773584905660377,0.9033089289727594,0.42922188050437987,0.3620689655172414,0.25862068965517243,0.017241379310344827,0.8448275862068966,0.9827586206896551,0.603448275862069,False,auto_runtime_visible,0.500778614142482
mem_ctrl,0.9554356000007829,0.9467447999995784,12.291740000000573,15.36734300000171,True,0.7372342267401133,0.43523281777367384,8192,cuda,30,64,1,True,0.5470488712947917,0.4529511287052083,0.09760343034239741,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.214659538342668,6.0,0.19176707369812712,0.08916900210666427,0.9680388210503121,0.3114980828927905,0.22649833706644948,0.1022325240941808,0.9626255547769212,-0.025726716057539428,0.13414507903888084,0.603448275862069,0.29310344827586204,0.22413793103448276,0.8793103448275862,0.017241379310344827,0.43103448275862066,False,auto_runtime_visible,0.5002517058961189
multiplier,0.5199909000002663,0.6455472000016016,6.904803000001266,8.884032699999807,True,0.7698684583039395,0.21958540637879181,8192,cuda,30,64,1,True,0.5445387495033364,0.4554612504966637,0.1008205547098355,sink_reach_near_pr,relative-sink-gnn-frontier,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.125677394277476,6.0,0.19509616448285302,0.0898821675805873,0.9674839725861911,0.24635215249013645,0.3745749411456971,0.406772855039486,0.08273703041144902,0.16252611138173598,0.12614368469708293,0.5344827586206896,0.8448275862068966,0.7413793103448276,0.6379310344827587,0.5,0.39655172413793105,False,auto_runtime_visible,0.49997169987698514
priority,0.021914999997534323,0.2183898000002955,0.22832060000291676,0.5008928999995987,True,0.7444748711340206,0.6843911082474227,2084,cuda,30,64,1,True,0.5634068762823483,0.4365931237176515,0.10824742268041238,wl3_common_dist,relative-wl-common-cache-repair,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.935091744047706,6.0,0.20263047818839766,0.09144870691590946,0.9662282536352671,0.2488140196084887,0.1761194029850746,0.15204678362573099,0.14838709677419354,1.2014450113480663e-07,8.716311606127802e-08,0.29310344827586204,0.25862068965517243,0.5,0.43103448275862066,0.29310344827586204,0.1206896551724138,False,auto_runtime_visible,0.49847583453500827
router,0.013683499997569015,0.2466692999987572,0.08274510000046575,0.3524902999997721,True,0.7239995059288538,0.716897233201581,628,cuda,30,64,1,True,0.5195003814718759,0.48049961852812406,0.11660079051383401,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.773593353641935,6.0,0.2094857952735053,0.0928195419276668,0.9650857007877491,0.36915766482345896,0.30120481927710846,0.14893617021276595,0.7142857142857143,0.10874847005178259,0.09849313610911163,0.7413793103448276,0.39655172413793105,0.22413793103448276,0.8448275862068966,0.1896551724137931,0.15517241379310345,False,auto_runtime_visible,0.498454422012552
sin,0.09748490000129095,0.33989110000038636,1.2021528000004764,1.7930657000033534,True,0.7659902597402597,0.7825950834879407,8192,cuda,30,64,1,True,0.5323583665037819,0.4676416334962182,0.10211502782931355,pdom_dist,relative-pdom-static-aligned,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.378676768406343,6.0,0.1859193335196998,0.08788368106004793,0.9690134444133833,0.249790328580957,0.21575757575757576,0.1724137931034483,0.24083769633507854,0.006399319824931676,0.061407624675123375,0.603448275862069,0.7068965517241379,0.39655172413793105,0.8793103448275862,0.1896551724137931,0.3275862068965517,False,auto_runtime_visible,0.5000140306094764
sqrt,0.4863507000009122,0.585378399999172,5.644369999998162,7.350741400001425,True,0.751563263654136,0.8972777002810247,8192,cuda,30,64,1,True,0.5065718435028633,0.4934281564971368,0.10048466582495011,role_depth_resonance_idx_inv_dist,relative-role-depth-source,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.330540325574246,6.0,0.18759824312787138,0.08825704434791098,0.9687336261453547,0.270639043255033,0.2238013016336831,0.2144457624884671,0.056530214424951264,0.0022708839179350964,0.0023327236699564984,0.5172413793103449,0.3448275862068966,0.3448275862068966,0.7586206896551724,0.13793103448275862,0.06896551724137931,False,auto_runtime_visible,0.49995732328426395
square,0.3751711000004434,0.52038199999879,4.550708899998426,5.886746700001822,True,0.7638196600751757,0.9967400038132592,8192,cuda,30,64,1,True,0.5329292770845563,0.4670707229154436,0.1013346407365038,mass_balance,relative-mass-balance-frontier,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,4.953420461232969,6.0,0.20188070199699693,0.09129568279965719,0.9663532163338339,0.261903043648848,0.34898107714701604,0.42303262955854126,0.06139240506329114,0.33584856181648437,0.999999967486282,0.5,0.6724137931034483,0.7413793103448276,0.25862068965517243,0.7068965517241379,0.9827586206896551,False,auto_runtime_visible,0.49992531674453766
voter,0.29711560000214376,0.3908984999980021,3.173554299999523,4.176439099999698,True,0.7660083275786873,0.8756280893363378,8192,cuda,30,64,1,True,0.5658629670023989,0.43413703299760104,0.08411475370114607,index_mid,relative-mid-index,v38_cross_benchmark_adaptive_no_hand_parameters,runtime_visible_signal_geometry,runtime_visible_structural_effective_dimension,5.092669498055639,6.0,0.19636067103545518,0.09014962540579466,0.9672732214940908,0.08740767529006023,0.06294256490952006,0.05505661850839516,0.0,0.46728700203547546,0.9018610061064262,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.9827586206896551,0.9482758620689655,False,auto_runtime_visible,0.49986787417876455
