circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
log2,7089,128,0.1,selector_family_diagnostics:betweenness,185049.0,74897.0,353573.0,0.5233685830083179,False
log2,7089,128,0.2,selector_family_diagnostics:betweenness,318693.0,145152.0,574667.0,0.554569863938594,False
log2,7089,128,0.05,selector_family_diagnostics:eigen,50024.0,50268.0,197008.0,0.2539186225940063,True
log2,7089,128,0.1,selector_family_diagnostics:eigen,94451.0,74897.0,353573.0,0.2671329541565674,False
log2,7089,128,0.2,selector_family_diagnostics:eigen,192600.0,145152.0,574667.0,0.33515061766205473,False
log2,7089,128,0.05,selector_family_diagnostics:out_deg,70937.0,50268.0,197008.0,0.3600716722163567,False
log2,7089,128,0.1,selector_family_diagnostics:out_deg,127011.0,74897.0,353573.0,0.3592214337633247,False
log2,7089,128,0.2,selector_family_diagnostics:out_deg,306788.0,145152.0,574667.0,0.5338535186464509,False
log2,7089,128,0.05,selector_family_diagnostics:inv_depth,110936.0,50268.0,197008.0,0.5631040363843093,False
log2,7089,128,0.1,selector_family_diagnostics:inv_depth,210434.0,74897.0,353573.0,0.595164223512542,False
log2,7089,128,0.2,selector_family_diagnostics:inv_depth,354021.0,145152.0,574667.0,0.616045466330936,False
log2,7089,128,0.05,selector_family_diagnostics:cache_struct,99774.0,50268.0,197008.0,0.5064464387233005,False
log2,7089,128,0.1,selector_family_diagnostics:cache_struct,195593.0,74897.0,353573.0,0.5531898646107027,False
log2,7089,128,0.2,selector_family_diagnostics:cache_struct,367565.0,145152.0,574667.0,0.63961389813579,False
log2,7089,128,0.05,selector_family_diagnostics:gnn_rank,62273.0,50268.0,197008.0,0.31609376268984,False
log2,7089,128,0.1,selector_family_diagnostics:gnn_rank,123484.0,74897.0,353573.0,0.34924612456267873,False
log2,7089,128,0.2,selector_family_diagnostics:gnn_rank,279156.0,145152.0,574667.0,0.48577001985497686,False
log2,7089,128,0.05,selector_family_diagnostics:final_score,120077.0,50268.0,197008.0,0.6095031673840656,False
log2,7089,128,0.1,selector_family_diagnostics:final_score,216984.0,74897.0,353573.0,0.6136893937037048,False
log2,7089,128,0.2,selector_family_diagnostics:final_score,387444.0,145152.0,574667.0,0.6742061054488947,False
log2,7089,128,0.05,selector_family_diagnostics:final_rank,120077.0,50268.0,197008.0,0.6095031673840656,False
log2,7089,128,0.1,selector_family_diagnostics:final_rank,216984.0,74897.0,353573.0,0.6136893937037048,False
log2,7089,128,0.2,selector_family_diagnostics:final_rank,387444.0,145152.0,574667.0,0.6742061054488947,False
log2,7089,128,0.05,selector_family_diagnostics:index_mid,39309.0,50268.0,197008.0,0.19952996832615935,True
log2,7089,128,0.1,selector_family_diagnostics:index_mid,87727.0,74897.0,353573.0,0.24811566494047904,False
log2,7089,128,0.2,selector_family_diagnostics:index_mid,196212.0,145152.0,574667.0,0.3414359968468696,False
log2,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,89409.0,50268.0,197008.0,0.4538343620563632,False
log2,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,169352.0,74897.0,353573.0,0.47897322476546567,False
log2,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,288459.0,145152.0,574667.0,0.5019585255460989,False
log2,7089,128,0.05,selector_family_diagnostics:dist_pr,128217.0,50268.0,197008.0,0.6508212864452205,False
log2,7089,128,0.1,selector_family_diagnostics:dist_pr,225405.0,74897.0,353573.0,0.6375062575479462,False
log2,7089,128,0.2,selector_family_diagnostics:dist_pr,388145.0,145152.0,574667.0,0.6754259423283397,False
log2,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,86842.0,50268.0,197008.0,0.4408044343376919,False
log2,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,150902.0,74897.0,353573.0,0.4267916385018087,False
log2,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,259250.0,145152.0,574667.0,0.4511308288104241,False
log2,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,102157.0,50268.0,197008.0,0.5185423942174937,False
log2,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,168583.0,74897.0,353573.0,0.47679828493691545,False
log2,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,257584.0,145152.0,574667.0,0.44823175856626535,False
log2,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,98306.0,50268.0,197008.0,0.4989949646714854,False
log2,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,175108.0,74897.0,353573.0,0.4952527483716234,False
log2,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,326080.0,145152.0,574667.0,0.5674242648351132,False
log2,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,85439.0,50268.0,197008.0,0.43368289612604566,False
log2,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,149939.0,74897.0,353573.0,0.42406801424316903,False
log2,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,270286.0,145152.0,574667.0,0.4703349940052239,False
log2,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,12096.0,50268.0,197008.0,0.061398521887436046,True
log2,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,41936.0,74897.0,353573.0,0.11860634154757292,True
log2,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,177477.0,145152.0,574667.0,0.3088345076365965,False
log2,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,68921.0,50268.0,197008.0,0.34983858523511735,False
log2,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,125631.0,74897.0,353573.0,0.35531842080701864,False
log2,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,270692.0,145152.0,574667.0,0.47104149011514496,False
log2,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,137047.0,50268.0,197008.0,0.6956418013481686,False
log2,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,227326.0,74897.0,353573.0,0.6429393647139346,False
log2,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,370340.0,145152.0,574667.0,0.6444427816457183,False
log2,7089,128,0.05,selector_family_diagnostics:pdom_dist,130836.0,50268.0,197008.0,0.664115162836027,False
log2,7089,128,0.1,selector_family_diagnostics:pdom_dist,217664.0,74897.0,353573.0,0.6156126174792759,False
log2,7089,128,0.2,selector_family_diagnostics:pdom_dist,355754.0,145152.0,574667.0,0.6190611258346138,False
log2,7089,128,0.05,selector_family_diagnostics:mass_balance,116075.0,50268.0,197008.0,0.5891892715016649,False
log2,7089,128,0.1,selector_family_diagnostics:mass_balance,199516.0,74897.0,353573.0,0.564285168833593,False
log2,7089,128,0.2,selector_family_diagnostics:mass_balance,344188.0,145152.0,574667.0,0.5989346873928727,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,63097.0,50268.0,197008.0,0.3202763339559815,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,127670.0,74897.0,353573.0,0.3610852638634737,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,250765.0,145152.0,574667.0,0.4363657561683549,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,63097.0,50268.0,197008.0,0.3202763339559815,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,127670.0,74897.0,353573.0,0.3610852638634737,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,250765.0,145152.0,574667.0,0.4363657561683549,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,73893.0,50268.0,197008.0,0.375076139040039,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,128060.0,74897.0,353573.0,0.3621882892641689,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,232803.0,145152.0,574667.0,0.40510939378805466,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,73893.0,50268.0,197008.0,0.375076139040039,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,128060.0,74897.0,353573.0,0.3621882892641689,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,232803.0,145152.0,574667.0,0.40510939378805466,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,57422.0,50268.0,197008.0,0.29147039714123285,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,109968.0,74897.0,353573.0,0.31101922375294494,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,226150.0,145152.0,574667.0,0.393532254331639,False
log2,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,101765.0,50268.0,197008.0,0.5165526273044749,False
log2,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,175996.0,74897.0,353573.0,0.4977642523608986,False
log2,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,296967.0,145152.0,574667.0,0.516763621366809,False
max,7089,128,0.05,selector_family_diagnostics:static_proximity,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,selector_family_diagnostics:static_proximity,16777.0,16777.0,32824.0,0.5111199122593224,False
max,7089,128,0.2,selector_family_diagnostics:static_proximity,17870.0,17870.0,60709.0,0.2943550379680113,False
max,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,16758.0,16777.0,32824.0,0.5105410675115769,True
max,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,22164.0,17870.0,60709.0,0.36508590159613896,False
max,7089,128,0.05,selector_family_diagnostics:pagerank,87.0,8908.0,16556.0,0.005254892486107755,True
max,7089,128,0.1,selector_family_diagnostics:pagerank,228.0,16777.0,32824.0,0.006946136972946625,True
max,7089,128,0.2,selector_family_diagnostics:pagerank,447.0,17870.0,60709.0,0.007362993954767827,True
max,7089,128,0.05,selector_family_diagnostics:betweenness,240.0,8908.0,16556.0,0.01449625513409036,True
max,7089,128,0.1,selector_family_diagnostics:betweenness,289.0,16777.0,32824.0,0.008804533268340239,True
max,7089,128,0.2,selector_family_diagnostics:betweenness,8065.0,17870.0,60709.0,0.1328468596089542,True
max,7089,128,0.05,selector_family_diagnostics:eigen,6443.0,8908.0,16556.0,0.38916404928726744,True
max,7089,128,0.1,selector_family_diagnostics:eigen,17444.0,16777.0,32824.0,0.5314404094564953,False
max,7089,128,0.2,selector_family_diagnostics:eigen,32918.0,17870.0,60709.0,0.5422260290895913,False
max,7089,128,0.05,selector_family_diagnostics:out_deg,8209.0,8908.0,16556.0,0.495832326648949,True
max,7089,128,0.1,selector_family_diagnostics:out_deg,15094.0,16777.0,32824.0,0.45984645381428224,True
max,7089,128,0.2,selector_family_diagnostics:out_deg,16371.0,17870.0,60709.0,0.2696634765850203,True
max,7089,128,0.05,selector_family_diagnostics:inv_depth,8922.0,8908.0,16556.0,0.5388982846098092,False
max,7089,128,0.1,selector_family_diagnostics:inv_depth,16854.0,16777.0,32824.0,0.5134657567633439,False
max,7089,128,0.2,selector_family_diagnostics:inv_depth,21911.0,17870.0,60709.0,0.3609184799617849,False
max,7089,128,0.05,selector_family_diagnostics:cache_struct,6209.0,8908.0,16556.0,0.37503020053152936,True
max,7089,128,0.1,selector_family_diagnostics:cache_struct,16118.0,16777.0,32824.0,0.4910431391664636,True
max,7089,128,0.2,selector_family_diagnostics:cache_struct,17359.0,17870.0,60709.0,0.28593783458795236,True
max,7089,128,0.05,selector_family_diagnostics:gnn_rank,246.0,8908.0,16556.0,0.014858661512442618,True
max,7089,128,0.1,selector_family_diagnostics:gnn_rank,308.0,16777.0,32824.0,0.00938337801608579,True
max,7089,128,0.2,selector_family_diagnostics:gnn_rank,5234.0,17870.0,60709.0,0.08621456456209128,True
max,7089,128,0.05,selector_family_diagnostics:final_score,4750.0,8908.0,16556.0,0.2869050495288717,True
max,7089,128,0.1,selector_family_diagnostics:final_score,16796.0,16777.0,32824.0,0.511698757007068,False
max,7089,128,0.2,selector_family_diagnostics:final_score,21357.0,17870.0,60709.0,0.35179297962410844,False
max,7089,128,0.05,selector_family_diagnostics:final_rank,4750.0,8908.0,16556.0,0.2869050495288717,True
max,7089,128,0.1,selector_family_diagnostics:final_rank,16796.0,16777.0,32824.0,0.511698757007068,False
max,7089,128,0.2,selector_family_diagnostics:final_rank,21357.0,17870.0,60709.0,0.35179297962410844,False
max,7089,128,0.05,selector_family_diagnostics:index_mid,6179.0,8908.0,16556.0,0.37321816863976803,True
max,7089,128,0.1,selector_family_diagnostics:index_mid,12197.0,16777.0,32824.0,0.3715878625396052,True
max,7089,128,0.2,selector_family_diagnostics:index_mid,21795.0,17870.0,60709.0,0.3590077253784447,False
max,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,8082.0,8908.0,16556.0,0.4881613916404929,True
max,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,12630.0,16777.0,32824.0,0.3847794296855959,True
max,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,22919.0,17870.0,60709.0,0.3775222784101204,False
max,7089,128,0.05,selector_family_diagnostics:dist_pr,7631.0,8908.0,16556.0,0.46092051220101476,True
max,7089,128,0.1,selector_family_diagnostics:dist_pr,16283.0,16777.0,32824.0,0.4960699488179381,True
max,7089,128,0.2,selector_family_diagnostics:dist_pr,17826.0,17870.0,60709.0,0.29363026898812367,True
max,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,200.0,8908.0,16556.0,0.012080212611741966,True
max,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,211.0,16777.0,32824.0,0.006428223251279551,True
max,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,294.0,17870.0,60709.0,0.004842774547431188,True
max,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,130.0,8908.0,16556.0,0.007852138197632278,True
max,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,133.0,16777.0,32824.0,0.004051913234218865,True
max,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,226.0,17870.0,60709.0,0.003722677033059349,True
max,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,16678.0,16777.0,32824.0,0.5081038264684378,True
max,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,21231.0,17870.0,60709.0,0.3497175048180665,False
max,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,8663.0,8908.0,16556.0,0.5232544092776032,True
max,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,16183.0,16777.0,32824.0,0.49302339751401414,True
max,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,25254.0,17870.0,60709.0,0.415984450410977,False
max,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,3065.0,8908.0,16556.0,0.18512925827494564,True
max,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,3499.0,16777.0,32824.0,0.1065988301242993,True
max,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,6083.0,17870.0,60709.0,0.1001993114694691,True
max,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,87.0,8908.0,16556.0,0.005254892486107755,True
max,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,228.0,16777.0,32824.0,0.006946136972946625,True
max,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,381.0,17870.0,60709.0,0.006275840484936335,True
max,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,5562.0,8908.0,16556.0,0.33595071273254407,True
max,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,14212.0,16777.0,32824.0,0.43297587131367293,True
max,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,29097.0,17870.0,60709.0,0.47928643199525606,False
max,7089,128,0.05,selector_family_diagnostics:pdom_dist,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,selector_family_diagnostics:pdom_dist,17051.0,16777.0,32824.0,0.5194674628320741,False
max,7089,128,0.2,selector_family_diagnostics:pdom_dist,27510.0,17870.0,60709.0,0.45314533265248974,False
max,7089,128,0.05,selector_family_diagnostics:mass_balance,3479.0,8908.0,16556.0,0.2101352983812515,True
max,7089,128,0.1,selector_family_diagnostics:mass_balance,12244.0,16777.0,32824.0,0.37301974165244944,True
max,7089,128,0.2,selector_family_diagnostics:mass_balance,20706.0,17870.0,60709.0,0.3410696931262251,False
max,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,212.0,8908.0,16556.0,0.012805025368446485,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,330.0,16777.0,32824.0,0.010053619302949061,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,3483.0,17870.0,60709.0,0.05737205356701642,True
max,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,212.0,8908.0,16556.0,0.012805025368446485,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,330.0,16777.0,32824.0,0.010053619302949061,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,3483.0,17870.0,60709.0,0.05737205356701642,True
max,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,1474.0,8908.0,16556.0,0.0890311669485383,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,4567.0,16777.0,32824.0,0.13913599805020715,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,12215.0,17870.0,60709.0,0.20120575203017674,True
max,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,1474.0,8908.0,16556.0,0.0890311669485383,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,4567.0,16777.0,32824.0,0.13913599805020715,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,12215.0,17870.0,60709.0,0.20120575203017674,True
max,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,211.0,8908.0,16556.0,0.012744624305387775,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,294.0,16777.0,32824.0,0.008956860833536437,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,376.0,17870.0,60709.0,0.006193480373585465,True
max,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,510.0,8908.0,16556.0,0.030804542159942015,True
max,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,3032.0,16777.0,32824.0,0.09237143553497441,True
max,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,11450.0,17870.0,60709.0,0.18860465499349355,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:static_proximity,261189.0,261189.0,286023.0,0.9131748146128108,False
mem_ctrl,7089,128,0.1,selector_family_diagnostics:static_proximity,387079.0,387079.0,434533.0,0.8907931043211907,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:static_proximity,451356.0,451356.0,504088.0,0.8953912808874641,False
mem_ctrl,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,261189.0,261189.0,286023.0,0.9131748146128108,False
mem_ctrl,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,387043.0,387079.0,434533.0,0.890710256758405,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,458676.0,451356.0,504088.0,0.9099125549507229,False
mem_ctrl,7089,128,0.05,selector_family_diagnostics:pagerank,72661.0,261189.0,286023.0,0.2540390108487779,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:pagerank,102913.0,387079.0,434533.0,0.2368358674715154,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:pagerank,143858.0,451356.0,504088.0,0.28538271095523005,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:betweenness,3181.0,261189.0,286023.0,0.01112148323736203,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:betweenness,5457.0,387079.0,434533.0,0.012558309725613474,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:betweenness,21780.0,451356.0,504088.0,0.04320674168002412,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:eigen,9353.0,261189.0,286023.0,0.03270016746904969,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:eigen,16165.0,387079.0,434533.0,0.0372008570120106,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:eigen,39388.0,451356.0,504088.0,0.07813715065623462,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:out_deg,29404.0,261189.0,286023.0,0.10280292144338042,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:out_deg,40951.0,387079.0,434533.0,0.09424140399003067,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:out_deg,56496.0,451356.0,504088.0,0.11207566932757772,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:inv_depth,261178.0,261189.0,286023.0,0.9131363561671614,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:inv_depth,389409.0,387079.0,434533.0,0.8961551826903825,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:inv_depth,465674.0,451356.0,504088.0,0.9237950516576471,False
mem_ctrl,7089,128,0.05,selector_family_diagnostics:cache_struct,8674.0,261189.0,286023.0,0.030326232505777508,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:cache_struct,20074.0,387079.0,434533.0,0.04619672153783487,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:cache_struct,40380.0,451356.0,504088.0,0.08010506102109155,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:gnn_rank,68760.0,261189.0,286023.0,0.24040024753254108,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:gnn_rank,136511.0,387079.0,434533.0,0.31415565676254736,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:gnn_rank,265470.0,451356.0,504088.0,0.5266342384662995,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:final_score,255673.0,261189.0,286023.0,0.8938896522307647,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:final_score,388133.0,387079.0,434533.0,0.8932186968538638,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:final_score,450215.0,451356.0,504088.0,0.8931277872117567,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:final_rank,255673.0,261189.0,286023.0,0.8938896522307647,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:final_rank,388133.0,387079.0,434533.0,0.8932186968538638,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:final_rank,450215.0,451356.0,504088.0,0.8931277872117567,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:index_mid,5882.0,261189.0,286023.0,0.02056477975547421,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:index_mid,11922.0,387079.0,434533.0,0.02743635120922922,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:index_mid,41400.0,451356.0,504088.0,0.08212851724302106,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,7147.0,261189.0,286023.0,0.02498750100516392,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,14256.0,387079.0,434533.0,0.03280763486317495,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,35367.0,451356.0,504088.0,0.07016036882449096,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:dist_pr,230112.0,261189.0,286023.0,0.8045227132083783,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:dist_pr,285553.0,387079.0,434533.0,0.6571491693381171,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:dist_pr,326804.0,451356.0,504088.0,0.6483074383837742,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,67318.0,261189.0,286023.0,0.235358694930128,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,101529.0,387079.0,434533.0,0.23365083894663927,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,145169.0,451356.0,504088.0,0.28798344733459236,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,66223.0,261189.0,286023.0,0.23153033147683927,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,102285.0,387079.0,434533.0,0.23539063776514096,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,161126.0,451356.0,504088.0,0.3196386345241307,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,261226.0,261189.0,286023.0,0.9133041748390863,False
mem_ctrl,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,388321.0,387079.0,434533.0,0.8936513452373007,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,458929.0,451356.0,504088.0,0.9104144514449858,False
mem_ctrl,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,184109.0,261189.0,286023.0,0.643685997279939,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,218508.0,387079.0,434533.0,0.5028570902555157,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,312350.0,451356.0,504088.0,0.6196338734506673,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,945.0,261189.0,286023.0,0.0033039301035231432,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,3478.0,387079.0,434533.0,0.008003995093583226,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,35660.0,451356.0,504088.0,0.07074161654314326,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,72245.0,261189.0,286023.0,0.25258458235876136,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,103863.0,387079.0,434533.0,0.239022122600585,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,143308.0,451356.0,504088.0,0.2842916316198759,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,199319.0,261189.0,286023.0,0.6968635389461687,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,270136.0,387079.0,434533.0,0.6216697005751002,True
mem_ctrl,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,319865.0,451356.0,504088.0,0.6345419847328244,True
mem_ctrl,7089,128,0.05,selector_family_diagnostics:pdom_dist,261189.0,261189.0,286023.0,0.9131748146128108,False
mem_ctrl,7089,128,0.1,selector_family_diagnostics:pdom_dist,389954.0,387079.0,434533.0,0.897409402738112,False
mem_ctrl,7089,128,0.2,selector_family_diagnostics:pdom_dist,466847.0,451356.0,504088.0,0.926122026312866,False
mem_ctrl,7089,128,0.05,selector_family_diagnostics:mass_balance,10184.0,261189.0,286023.0,0.035605528226751,True
mem_ctrl,7089,128,0.1,selector_family_diagnostics:mass_balance,17314.0,387079.0,434533.0,0.039845075057590565,True
